logic,rule_category,rule,problem,query,answer
propositional,inference,disjunctive syllogism,inference,Consider the following premises: Barbara is taking a plane or David is reading a book. Barbara is not taking a plane. Can we infer the following from them? Answer yes or no: David is reading a book.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: Richard is sleeping or Barbara is cooking. Richard is not sleeping. Can we infer the following from them? Answer yes or no: Barbara is cooking.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: Joseph is not listening to a song. Joseph is listening to a song or Thomas is working. Can we infer the following from them? Answer yes or no: Thomas is working.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: William is a soldier or it is cold. William is not a soldier. Can we infer the following from them? Answer yes or no: It is cold.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: It is not cloudy. It is cloudy or Jessica is a doctor. Can we infer the following from them? Answer yes or no: Jessica is a doctor.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: Jessica is not rich. Jessica is rich or Thomas is running. Can we infer the following from them? Answer yes or no: Thomas is running.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: It is sunny or Karen is working. It is not sunny. Can we infer the following from them? Answer yes or no: Karen is working.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: Robert is an electrician or Linda is a musician. Robert is not an electrician. Can we infer the following from them? Answer yes or no: Linda is a musician.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: It is raining or Joseph is a cashier. It is not raining. Can we infer the following from them? Answer yes or no: Joseph is a cashier.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: It is not snowing. It is snowing or Joseph is a taxi driver. Can we infer the following from them? Answer yes or no: Joseph is a taxi driver.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: David is playing a game or it is snowing. David is not playing a game. Can we infer the following from them? Answer yes or no: It is snowing.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: It is not late. It is late or it is windy. Can we infer the following from them? Answer yes or no: It is windy.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: Richard is not climbing a mountain. Richard is climbing a mountain or Jennifer is cooking. Can we infer the following from them? Answer yes or no: Jennifer is cooking.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: David is rich or it is overcast. David is not rich. Can we infer the following from them? Answer yes or no: It is overcast.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: It is not snowing. It is snowing or it is cold. Can we infer the following from them? Answer yes or no: It is cold.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: David is working or it is raining. David is not working. Can we infer the following from them? Answer yes or no: It is raining.,yes
propositional,inference,disjunctive syllogism,inference,Consider the following premises: It is not late. It is late or it is cloudy. Can we infer the following from them? Answer yes or no: It is cloudy.,yes
propositional,inference,biconditional introduction,inference,"Consider the following premises: If Thomas plays squash, then Elisabeth is reading a book. If Elisabeth reads a book, then Thomas is playing squash. Can we infer the following from them? Answer yes or no: Thomas is playing squash if and only if Elisabeth is reading a book.",yes
propositional,inference,biconditional introduction,inference,"Consider the following premises: If Richard plays tennis, then Jennifer is reading a book. If Jennifer reads a book, then Richard is playing tennis. Can we infer the following from them? Answer yes or no: Richard is playing tennis if and only if Jennifer is reading a book.",yes
