logic,rule_category,rule,problem,query,answer
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x_1 for which x_1 will drive a car and x_1 will drive a car. Can we infer the following from them? Answer yes or no: For all x_1, x_1 will not drive a car.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one w_1 for which w_1 is curious and w_1 is curious. Can we infer the following from them? Answer yes or no: For all w_1, w_1 is not curious.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: Some lawyers are lawyers. Can we infer the following from them? Answer yes or no: For all x, x is not a lawyer.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x for which x will go running and x will go running. Can we infer the following from them? Answer yes or no: For all x, x will not go running.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: Some carpenters are carpenters. Can we infer the following from them? Answer yes or no: For all z, z is not a carpenter.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: Some carpenters are carpenters. Can we infer the following from them? Answer yes or no: For all w_1, w_1 is not a carpenter.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one z for which z will listen to a song and z will listen to a song. Can we infer the following from them? Answer yes or no: For all z, z will not listen to a song.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one y for which y will drink water or y will drink water. Can we infer the following from them? Answer yes or no: For all y, y will not drink water.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x for which x will drive a car and x will drive a car. Can we infer the following from them? Answer yes or no: For all x, x will not drive a car.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: Some nurses are nurses. Can we infer the following from them? Answer yes or no: For all x, x is not a nurse.",no
predicate,equivalent,existential idempotent laws,contradiction,"Consider the following premises: There is at least one x for which x will write a letter or x will write a letter. Can we infer the following from them? Answer yes or no: For all x, x will not write a letter.",no
